project_id,weight_total,weight_unassigned,idCustomer,pickupAddressId,idSupplier,deliveryAddressId,status,project_reference,idClient,delivery_type,deleted
23152,2.359,1.000,429,1351,360,46482,1,450106,360,2,0
33333,1.648,,182,60627,258,66413,0,0027210,258,47,0
25352,2.376,2.000,429,10105,2242,49202,1,201150/910,2242,9,0
30074,2.372,,430,10485,67,57384,0,4008420,67,6,0
29242,0.595,0.595,186,9264,258,56277,0,0790228,258,5,0
14094,2.389,1.000,429,1351,1239,26433,0,Lot 409 #19 Yolanda Street Albion Park,1239,1,0
26752,2.342,2.342,429,1351,349,52392,0,404065,349,2,0
21822,2.367,1.000,429,1351,2113,43847,0,1803,2113,42,0
29634,0.547,,186,49327,258,56774,0,0026340,258,47,0
17397,2.360,2.359,429,1351,349,33294,1,403519,349,1,0
31056,0.607,0.607,186,62407,233,62422,0,20751,233,9,0
26762,2.353,1.000,1077,20952,349,52402,1,403691,349,3,0
30401,0.535,,186,49327,258,58426,1,0026991,258,47,0
28512,2.392,1.000,429,1351,372,55062,1,5005644/138,372,42,0
28902,2.365,1.000,429,1351,417,55537,0,2925/J1289,417,2,0
25357,2.342,2.337,429,1351,349,49207,0,404098,349,42,0
34631,0.160,,429,1351,322,69391,0,"49 Thompson St, Woonona",322,2,0
24692,2.380,1.000,207,7708,954,48417,0,30065,954,38,0
28012,2.367,1.000,1077,20952,2242,54112,1,202177/910,2242,3,0
24092,2.372,2.000,1077,20952,1254,47612,0,20123/107,1254,3,0
25112,2.368,2.368,430,10485,894,48922,0,BWH251929,894,6,0
29007,0.606,0.606,186,9264,258,56007,1,0026780,258,5,0
31697,0.547,,182,60627,258,62317,0,0026517,258,47,0
29433,2.380,1.000,207,7708,954,56498,0,30085,954,28,0
33418,2.472,2.472,429,1351,299,66498,0,Lot 19 #7 Riversleigh Street Stream Hill NSW 2526,299,42,0
25617,0.537,0.547,186,49327,258,50232,1,0026649,258,47,0
24002,2.369,2.000,429,10105,1905,47512,1,4088-21,1905,9,0
29939,0.547,0.547,186,49327,258,57239,0,0026581,258,47,0
32723,2.474,1.000,430,10485,349,65283,0,404278,349,6,0
31587,2.372,2.372,430,10485,67,62177,0,4008425,67,6,0
7494,0.647,0.647,207,7708,804,14718,1,Stage 2A2 Block 32 Section 51 Strathnairn,804,12,0
30966,2.347,1.000,429,1351,564,60266,1,79902412,564,42,0
30009,0.607,0.607,186,1653,258,57314,0,0027011,258,1,0
26553,2.370,1.000,429,1351,1404,52128,0,2964,1404,2,0
20343,2.392,2.000,429,10105,409,40986,1,A993688971,409,4,0
17505,2.360,1.000,429,10105,409,33570,1,A985194231,409,5,0
21647,4.746,4.000,430,10485,346,43252,0,2017150/087,346,6,0
20625,0.614,0.614,186,9264,258,41532,1,0026412,258,9,0
29072,2.355,2.355,207,7708,202,56092,0,179184,202,7,0
30596,0.160,0.160,429,1351,337,58626,0,1 Magpie Close Calderwood NSW 2527,337,1,0
33273,1.682,1.682,186,49327,258,66348,0,0026609,258,47,0
26037,2.359,2.359,207,7708,1073,50762,1,B3 S2 #9 Rosette Rise Taylor,1073,28,0
31101,0.547,0.547,186,49327,258,60486,0,0026902,258,47,0
32793,2.477,2.000,429,1351,1070,65363,0,951449,1070,1,0
31617,2.372,,429,10105,2113,62207,0,1921,2113,4,0
32648,2.439,1.000,429,1351,346,65203,0,2018229/087,346,42,0
32758,2.477,2.000,429,1351,1070,65323,0,951440,1070,1,0
27177,0.594,0.594,186,9264,258,53012,1,0025370,258,9,0
34466,2.433,2.433,429,1351,180,68876,0,404204,180,42,0
9639,60.148,1.000,429,1351,343,18270,1,2316,343,42,0
33917,2.431,2.431,429,10105,1596,67812,0,2021106-2240-1,1596,9,0
27692,2.338,1.000,207,7708,689,53742,0,300968,689,28,0
18603,2.390,2.000,429,1351,343,35931,0,2298/820,343,2,0
32873,2.477,2.000,429,1351,1070,65503,0,951451/779/01,1070,1,0
29152,2.368,2.367,429,1351,227,56207,0,29916122,227,1,0
31998,0.607,0.607,186,62407,258,63023,0,0026694,258,5,0
33003,1.682,1.500,186,62407,233,65973,0,20791,233,9,0
30124,0.607,0.607,186,9264,233,57444,0,20788,233,5,0
29473,2.333,2.000,429,1351,144,56558,1,5358700/081,144,1,0
27472,2.347,1.000,207,7708,689,53462,0,300882,689,7,0
25217,2.376,1.000,429,1351,894,49027,0,#PO-BWH248745,894,2,0
17493,2.352,1.000,430,10485,409,33558,1,A947491704,409,6,0
27367,2.375,1.000,429,1351,262,53277,0,24 Cresting Avenue Corrimal,262,2,0
26618,2.369,2.000,1077,20952,2242,52218,1,201959/910,2242,3,0
30946,0.607,0.607,186,62407,258,60166,0,0026891,258,5,0
10017,19.703,1.000,207,7708,954,18978,1,10939,954,52,0
32331,0.535,0.535,182,60627,258,64141,0,0026080,258,47,0
29639,2.377,1.000,429,1351,372,56779,0,5005473/078,372,1,0
33852,0.160,0.160,207,7708,486,67732,0,"Lot 909 #84 Alpine Ash Way Tralee, NSW 2620",486,7,0
30039,2.372,1.000,1077,20952,409,57349,0,A025285462,409,3,0
29373,2.380,2.380,207,7708,954,56433,0,30053,954,33,0
28262,0.906,0.606,186,9264,258,54772,1,0026850,258,9,0
27752,2.340,1.000,207,7708,689,53837,0,301128,689,7,0
30339,2.335,,207,7708,689,58344,0,301053,689,38,0
34576,1.682,1.000,186,62407,258,69321,0,0026252,258,9,0
33033,2.430,2.430,429,1351,268,66008,0,00071883,268,2,0
30521,2.374,2.374,1077,20952,1404,58551,1,3240/J1284,1404,3,0
11532,2.364,2.364,429,1351,449,22275,0,30298,449,2,0
33148,2.476,2.000,1077,20952,360,66178,0,651849,360,3,0
28752,2.341,1.000,207,7708,1144,55367,0,PO-0488,1144,38,0
32023,1.307,1.307,186,62407,258,63068,0,0027066,258,9,0
25182,2.335,1.000,430,10485,360,48992,1,450099,360,6,0
29904,0.595,,186,9264,258,57179,1,0025673,258,9,0
27487,2.330,1.000,430,10485,349,53477,1,403820,349,6,0
26578,2.388,2.388,429,10105,409,52158,0,A992939745,409,5,0
25677,0.601,0.601,186,9264,258,50297,1,0025373,258,9,0
30911,19.001,,349,60186,81,1407,0,403956/220/03,349,58,0
32563,2.477,2.000,429,1351,349,64773,0,403870,349,1,0
20793,2.426,1.000,429,1351,262,41718,1,Lot 1 #7 Kirton Road Austinmer,262,2,0
32853,2.472,2.000,429,10105,349,65478,0,606914,349,5,0
24838,2.333,1.000,429,10105,144,48583,1,5301000/087,144,5,0
29974,2.337,2.337,429,1351,349,57279,0,403763,349,2,0
33577,2.474,2.474,429,1351,349,67052,0,404150,349,42,0
33662,2.436,2.436,430,10485,1887,67512,0,EDCF3F40EF + T139848808,1887,6,0
23473,0.596,0.596,429,1351,258,46763,1,0025003,258,42,0
28677,0.535,0.535,186,49327,258,55242,0,0026775,258,47,0
32403,2.296,,207,7708,954,64543,0,11073,954,7,0
21792,2.355,1.000,429,1351,349,43452,1,403790,349,42,0
31066,0.607,0.601,186,62407,233,62432,1,20753,233,9,0
34651,0.200,,429,10105,2552,69421,0,47 Gerald Street Greystane,2552,5,0
31918,2.341,2.000,429,1351,346,62928,0,2016567/139,346,2,0
31497,2.329,1.000,429,1351,349,62072,0,201961,349,42,0
30069,2.379,2.379,207,7708,202,57379,0,159745,202,38,0
31322,0.607,,186,1653,258,61507,0,0026564,258,1,0
31337,2.338,,207,7708,689,61532,0,300971,689,52,0
33118,0.160,0.160,429,10105,1686,66133,0,Lot 9 #14 Sculptor Street Box Hill NSW,1686,5,0
33707,1.648,,182,60627,258,67557,0,0026530,258,47,0
29744,2.333,1.000,207,7708,202,56934,0,194291,202,7,0
32142,10.832,2.000,430,10485,2109,63562,0,Lot 6 Dolphin Point Road Burrill Lake,492,6,0
24868,0.701,0.701,186,9264,258,48613,1,0025368,258,9,0
32351,0.546,0.546,186,62407,233,64166,0,20795,233,5,0
31817,0.160,0.160,429,1351,2100,62832,0,76 River Road Shoal Haven Heads NSW 2535,2100,2,0
30209,0.607,0.607,186,9264,233,58074,0,20787,233,5,0
28352,0.606,0.606,186,9264,258,54877,1,0025694,258,9,0
27477,2.347,2.347,207,7708,689,53467,0,300972,689,7,0
25582,0.535,0.590,186,49327,258,50192,1,0025733,258,47,0
32018,2.360,2.360,429,1351,190,63053,0,Lot 37 #115 Pioneer Road East Corrimal 2518,190,2,0
32798,2.474,2.000,429,1351,1070,65368,0,951450,1070,1,0
28062,0.160,0.160,429,1351,1115,54172,0,38 Araluen Terrace Tullimbar,1115,1,0
33867,1.755,,343,63073,81,1407,0,2489/210,343,58,0
7659,0.667,0.667,207,7708,804,14883,0,Stage 2A3 Block 3 Section 54 Strathnairn,804,12,0
29597,0.606,0.606,186,9264,258,56722,0,0026939,258,9,0
24922,2.340,2.340,207,7708,689,48672,1,301089,689,7,0
33123,0.160,0.160,429,10105,1686,66153,0,Lot 18 #13 Rubidea Street Box Hill,1686,5,0
12720,2.373,2.000,429,1351,915,24267,1,A018/740,915,2,0
30686,0.535,0.535,186,49327,258,59111,0,0025605,258,47,0
27882,0.594,0.594,186,9264,258,53982,1,0790282,258,5,0
21722,2.369,1.000,429,1351,227,43367,1,29915428,227,2,0
27052,2.336,1.000,429,1351,349,52822,0,404085,349,42,0
32167,2.284,1.000,1077,20952,561,63587,0,au2-160404/360,561,3,0
20920,2.368,1.000,429,1351,2113,42226,1,1812/620,2113,42,0
18966,4.440,3.000,430,10485,894,37128,0,#PO-BWH234118,894,6,0
28742,2.339,1.000,207,7708,1144,55357,0,PO-0485,1144,38,0
27867,2.334,2.000,429,1351,144,53967,0,5362000/091,144,1,0
33837,0.160,,429,1351,337,67717,0,"Lot 334 #32 Galactic Dr, Dunmore NSW",337,2,0
31317,0.000,,349,61442,81,1407,1,404038/220/01,349,0,0
32828,2.482,1.000,1077,20952,349,65433,0,403989,349,3,0
19563,2.375,2.000,429,10105,1230,38445,1,N2-153/330,1230,9,0
29017,0.535,,186,49327,258,56017,1,0024900,258,47,0
33492,1.658,,186,62407,258,66592,0,0027273,258,9,0
34881,2.000,2.000,429,1351,518,69781,0,REORDER TEST 4,518,1,0
32172,1.257,,268,63607,81,1407,1,00071693 + 00071690,268,0,0
33717,1.682,1.674,186,62407,258,67567,0,0027255,258,9,0
19362,2.380,1.000,429,1351,202,38154,1,157565,202,7,0
33203,2.433,1.000,429,1351,409,66263,0,A959010364,409,1,0
31772,2.374,2.374,207,7708,202,62452,0,173223,202,7,0
30381,0.595,0.595,186,9264,258,58401,0,0790189,258,5,0
22737,2.368,,429,1351,349,44972,1,404113,349,42,0
31302,0.535,0.535,182,60627,258,61492,0,0026956,258,47,0
31872,2.359,2.353,429,1351,227,62887,0,29916273,227,42,0
27242,2.369,2.369,1077,20952,561,53097,0,au2-160502/360,561,3,0
26902,2.338,1.000,429,1351,349,52557,0,403897,349,42,0
28162,2.329,2.329,207,7708,1144,54652,1,B10 Sect 46 #20 Malcom Cole Terrace Whitlam,1144,38,0
33987,2.437,1.000,1077,20952,950,67897,0,Lot 519 Mallee Crescent Tahmoor NSW,950,3,0
33557,2.474,1.000,429,10105,349,67012,0,606894,349,5,0
28377,0.606,,186,9264,258,54907,0,0026872,258,9,0
28607,2.388,2.000,429,10105,1887,55167,1,T091578573,1887,5,0
32281,2.262,2.252,429,1351,67,63736,0,4007720,67,1,0
28437,2.330,,430,10485,349,54982,1,403990,349,6,0
14763,2.380,2.380,207,7708,954,27570,1,10984,954,7,0
25412,2.369,1.000,429,10105,2242,49272,1,201195,2242,9,0
27317,0.594,0.594,186,9264,258,53192,1,0025378,258,9,0
29102,2.380,1.000,429,1351,343,56142,0,2376/820,343,2,0
30846,2.364,2.000,1077,20952,1995,60081,1,001109/760,1995,3,0
25062,2.371,2.000,429,10105,2242,48822,1,201133/910.2,2242,9,0
18021,2.355,2.355,429,1351,249,34464,1,06/21,249,2,0
25832,2.335,,429,1351,349,50522,1,404123,349,42,0
33627,2.474,,429,10105,349,67462,0,606968,349,5,0
25537,0.535,0.590,186,49327,258,49797,1,0025735,258,47,0
32073,2.293,2.000,429,1351,144,63133,0,5329300/064,144,1,0
26383,2.372,1.000,429,1351,268,51938,1,00070481,268,42,0
22362,2.376,1.000,429,1351,442,44552,1,N2028,442,1,0
30486,3.374,2.000,429,1351,268,58516,0,00071430,268,42,0
31747,0.535,0.535,182,60627,258,62392,0,0026922,258,47,0
29403,2.387,1.000,1077,20952,67,56463,1,4008258/098,67,15,0
29572,0.538,0.596,186,49327,258,56692,1,0026145,258,47,0
30956,0.607,0.607,186,62407,258,60241,0,0027078,258,9,0
7638,0.647,0.647,207,7708,804,14862,0,Stage 2A2 Block 9 Section 52 Strathnairn,804,12,0
30916,2.326,2.326,429,1351,349,60201,0,403956,349,2,0
34506,2.437,2.000,429,10105,2257,69236,0,Lot 32 #19 Mushroom Street Oakville NSW 2765,2257,9,0
30129,2.339,1.000,430,10485,349,57469,0,404214,349,6,0
29999,2.333,1.000,207,7708,689,57304,1,301091,689,28,0
31517,0.160,0.160,429,10105,1686,62097,0,30 Alexander Street Dundas Valley NSW 2117,1686,9,0
28942,2.362,1.000,1077,20952,950,55912,1,Lot 216 Heritage Drive Bundanoon,950,3,0
30961,2.333,2.333,429,1351,144,60256,0,5362800/073,144,1,0
32311,0.160,0.160,429,1351,337,64091,0,Lot 218 #5 Universal Avenue Dunmore,337,2,0
33957,2.482,2.000,207,7708,689,67857,0,301173,689,52,0
31692,0.607,0.601,186,62407,258,62312,0,0026019,258,5,0
28302,2.338,1.000,207,7708,689,54822,1,301100,689,23,0
33158,2.474,2.000,429,10105,349,66188,0,606808,349,5,0
26327,2.336,2.336,207,7708,689,51862,0,300976,689,38,0
34142,2.437,1.000,429,1351,894,68082,0,#PO-BWH269122,894,2,0
29944,0.535,0.591,186,49327,258,57244,1,0025190,258,47,0
32568,2.478,1.000,1077,20952,360,64778,0,450172,360,3,0
33952,2.456,1.000,430,10485,346,67847,0,2018323/069,346,6,0
24007,2.376,1.000,207,7708,954,47522,1,30012,954,7,0
29012,0.594,0.594,186,9264,258,56012,0,0025775,258,3,0
30636,2.368,2.368,430,10485,5,58681,1,14838,5,6,0
25432,2.333,2.333,429,10105,144,49297,1,5300900,144,5,0
20932,2.359,2.000,430,10485,360,42238,1,450131,360,6,0
31923,2.321,1.000,207,7708,689,62933,0,300914,689,38,0
32202,0.540,0.540,182,60627,258,63632,0,0026961,258,47,0
15918,2.366,1.000,207,7708,1776,29916,1,B9 Sect 9 #17 Aston Crescent Cook,1776,33,0
19449,2.388,1.000,429,1351,449,38289,0,au36-30320/56,449,2,0
22212,2.378,2.378,207,7708,1126,44342,1,Lot 3 #1562 Captain Flats Road Carwoola,1126,7,0
27553,0.539,0.590,186,49327,258,53558,1,0025771,258,47,0
25197,2.366,2.366,429,10105,2242,49007,1,202115/910,2242,5,0
30139,0.595,0.595,186,9264,258,57484,1,0026971,258,9,0
32068,2.293,2.000,429,1351,144,63128,0,5363900/072,144,1,0
30109,2.365,2.365,429,1351,492,57419,1,209217,492,42,0
30716,2.319,1.000,430,10485,349,59166,1,403917,349,6,0
25022,2.333,2.333,207,7708,689,51602,1,301021,689,7,0
29252,0.606,0.606,186,9264,258,56287,0,0025669,258,9,0
32242,2.278,1.000,1077,20952,1710,63682,0,0020,1710,3,0
27097,2.337,1.000,429,1351,349,52907,0,403940,349,2,0
26267,2.339,2.339,429,1351,349,51777,1,404053,349,1,0
34661,0.160,,429,1351,2847,69436,0,10 Victoria Street Berry,2847,2,0
26987,2.362,,430,10485,894,52732,0,#PO-BWH254521,894,6,0
21987,2.366,2.366,429,1351,349,44022,1,403601,349,42,0
21942,2.379,2.000,429,1351,449,43972,0,au36-30317/56,449,2,0
34816,1.658,1.658,186,62407,258,69701,0,0026825,258,5,0
23248,1.801,1.000,186,9264,258,45227,0,0026287,258,9,0
34367,2.478,2.000,430,10485,360,68392,0,450171,360,6,0
26872,0.594,0.594,186,9264,258,52517,1,0025618,258,5,0
30896,0.535,0.535,186,49327,258,60161,0,0026890,258,47,0
29894,0.596,0.596,186,1653,258,57164,0,0026124,258,42,0
23483,0.602,0.602,186,9264,258,46778,0,0025054,258,5,0
29257,2.372,1.000,429,1351,409,56292,1,A027111142,409,1,0
29874,0.535,0.535,186,49327,258,57124,1,0026660,258,47,0
31687,2.377,2.000,1077,20952,409,62302,0,A024253017,409,3,0
20310,2.371,1.000,429,10105,1905,40941,1,3477-20/605,1905,9,0
31407,2.380,1.000,430,10485,2717,61932,1,300116,2717,6,0
30421,0.895,0.595,186,9264,258,58461,1,0025670,258,9,0
31978,2.352,,429,1351,894,62993,0,#PO-BWH266174,894,42,0
23393,3.359,1.000,429,1351,349,46673,1,403478,349,2,0
32898,2.437,1.000,207,7708,954,65538,0,11067,954,7,0
24602,2.370,1.000,429,10105,2257,48307,1,Lot 232 #31 Broadacre Street Austral,2257,5,0
33457,2.474,2.000,430,10485,349,66557,0,404257,349,6,0
24582,2.376,2.376,207,7708,954,48272,0,30093,954,28,0
35106,2.485,,207,7708,689,70156,0,301017,689,28,0
30756,2.368,1.000,429,1351,172,59256,1,Lot 5051 #6 Pigeon Close Calderwood NSW 2527,172,1,0
29769,2.362,1.000,429,1351,5,56959,1,14716,5,2,0
20724,2.368,1.000,430,10485,346,41640,1,2016081/088,346,6,0
30164,2.380,2.000,429,1351,67,57569,0,4008451,67,42,0
30991,0.535,0.535,186,49327,258,60291,0,0027119,258,47,0
20538,2.356,,429,1351,360,41421,1,450070,360,2,0
21397,2.364,1.000,429,10105,1905,42917,1,3916-21/605,1905,9,0
25662,0.594,0.594,186,9264,258,50282,1,0026574,258,9,0
30891,2.384,2.000,1077,20952,2242,60156,0,202184/910,2242,3,0
20568,2.359,2.000,430,10485,349,41469,1,403889,349,6,0
25392,2.377,1.000,207,7708,202,49252,0,180974,202,38,0
23167,2.355,1.000,430,10485,349,47622,1,403962,349,6,0
19074,2.624,2.380,207,7708,954,37404,0,30052/21000,954,28,0
34411,2.461,2.000,429,1351,372,68806,0,5005701/077,372,42,0
22907,2.376,2.376,207,7708,954,45172,1,11011,954,7,0
32593,2.476,2.000,429,1351,349,65133,0,404177,349,2,0
24622,2.381,1.000,429,1351,227,48337,1,29914880,227,42,0
25917,0.601,0.601,186,9264,258,50627,1,0026897,258,9,0
19251,2.380,1.000,429,10105,1905,37839,1,4014-21/605,1905,9,0
31807,0.607,,186,62407,233,62502,0,20748,233,9,0
27573,0.595,0.595,186,9264,258,53588,1,0790206,258,5,0
24107,4.745,1.000,430,10485,372,47662,0,5005504/128,372,6,0
22102,2.367,2.000,429,1351,268,44162,1,00069603,268,42,0
22597,2.384,2.384,207,7708,954,44802,0,20065,954,7,0
27087,2.362,1.000,429,10105,409,52897,0,A032313762,409,5,0
17394,2.376,2.376,207,7708,954,33291,1,10889,954,7,0
21055,2.370,0.500,429,10105,1917,42389,1,277 Quarry Road Ryde,1917,9,0
30776,2.333,2.333,207,7708,689,59356,0,301130,689,23,0
31287,2.326,,429,1351,1070,61472,0,951640,1070,1,0
30289,2.380,1.000,207,7708,954,58199,0,30103/21002,954,38,0
33467,1.682,1.682,182,60627,258,66567,0,0026792,258,47,0
24482,0.160,0.160,430,10485,2016,48162,0,2 Jervis Street Currarong,2016,6,0
27427,2.375,2.375,207,7708,202,53417,1,165231,202,7,0
26707,2.351,1.000,207,7708,1536,52347,1,9 Storksbill Terrace Tralee,1536,7,0
30254,2.338,1.000,207,7708,689,58124,0,301013,689,23,0
12099,2.363,2.000,429,1351,894,22971,1,#PO-BWH211023,894,1,0
31948,0.535,,186,49327,258,62963,1,0025606,258,47,0
28817,2.326,2.325,429,1351,1070,55437,0,970006/779/02,1070,1,0
26418,2.335,1.000,430,10485,349,51973,1,404090,349,6,0
28052,2.372,2.372,430,10485,67,54152,0,4008264,67,6,0
26952,2.378,2.000,429,1351,550,52632,1,MANNING/215,550,1,0
28327,2.365,2.365,1077,20952,561,54852,0,au2-160466/360,561,3,0
28592,2.375,2.373,429,1351,409,55152,0,A987445611,409,42,0
24192,2.366,1.000,429,10105,2037,52587,1,Lot 291 #65 Kirsh Street Werrington,2037,9,0
20931,2.361,2.361,429,1351,349,42237,1,403706,349,42,0
31157,2.345,2.345,207,7708,689,60597,0,301072,689,28,0
25257,2.378,1.000,429,1351,343,49077,1,2401/820,343,42,0
23638,2.331,1.000,1077,20952,1641,44102,1,2207/515,1641,3,0
23468,0.601,0.601,186,9264,258,46758,1,0025512,258,5,0
31682,2.324,1.000,429,1351,349,62297,0,404015,349,42,0
28532,2.391,,430,10485,67,55092,0,4008417/107,67,6,0
29889,2.374,2.374,1077,20952,343,57144,0,2431/820,343,3,0
33228,1.683,1.675,186,62407,258,66303,0,0027261,258,5,0
23888,1.906,1.000,186,9264,258,47338,1,0026288,258,4,0
29562,0.606,0.606,186,9264,258,56677,0,0025710,258,3,0
23813,0.603,0.601,186,9264,258,47238,1,0026668,258,9,0
25837,2.570,2.570,429,1351,227,50527,1,29915374,227,42,0
31662,2.370,2.370,429,1351,2717,62272,1,21076,2717,42,0
19359,2.386,2.386,207,7708,941,38151,1,7.11,941,23,0
30971,2.374,1.000,1077,20952,1995,60271,1,001103/760,1995,3,0
29062,2.382,1.000,429,10105,409,56082,0,A039080379,409,5,0
34147,2.437,2.000,429,1351,449,68087,0,au36-30311/56,449,2,0
33817,0.121,,429,10105,1686,67687,0,Lot 6 #8 Sculptor Street Box Hill NSW,1686,5,0
26337,2.334,1.000,1077,20952,1070,51882,1,951929,1070,3,0
33248,1.668,1.668,182,60627,258,66323,0,0026310,258,47,0
16254,2.379,,207,7708,202,30732,1,149042,202,7,0
33113,2.478,2.478,207,7708,689,66113,0,301082,689,28,0
24152,2.333,2.333,429,10105,144,47717,1,5300200/086,144,5,0
30601,2.378,1.000,429,1351,449,58631,0,au36-30337/56,449,1,0
25137,2.366,1.000,429,10105,2242,48947,1,202119/910,2242,5,0
28182,2.340,2.340,207,7708,689,54687,0,301034,689,52,0
33582,2.439,2.439,429,1351,409,67367,0,A964739658,409,1,0
29919,2.369,2.368,429,1351,268,57209,0,00071336,268,2,0
30044,0.617,0.617,186,9264,233,57354,1,20756,233,5,0
23768,2.388,1.000,429,1351,308,47183,0,11155,308,2,0
27992,2.416,2.416,429,1351,449,54092,0,au36-30333/56,449,2,0
31367,2.374,1.000,1077,20952,1710,61887,0,0022,1710,3,0
24783,2.366,1.000,430,10485,894,48523,0,PO-BWH251209,894,6,0
29362,1.294,1.000,186,9264,258,56417,1,0025688,258,9,0
34566,2.435,2.435,429,1351,268,69311,0,00072168,268,2,0
23608,2.358,2.000,207,7708,360,46933,1,350002,360,28,0
23348,2.400,1.000,429,10105,409,46623,1,A010133785,409,4,0
34087,1.682,1.000,186,62407,258,68027,0,0027137,258,9,0
33862,0.160,0.160,207,7708,486,71868,0,"Lot 928 59 Oxalis Crescent Tralee, NSW 2620",486,7,0
28027,2.341,1.000,429,1351,349,54127,0,404066,349,2,0
32558,2.474,,1077,20952,360,64763,0,651847,360,3,0
22877,2.355,1.000,1077,20952,349,45147,1,403924,349,3,0
33308,1.682,1.682,182,60627,258,66388,0,0026986,258,47,0
21162,2.382,2.382,429,7707,202,42602,1,180801,202,38,0
33602,1.866,1.866,343,65643,81,1407,-1,2498/210.2,343,0,0
33687,2.074,1.674,186,62407,258,67537,0,0027205,258,9,0
15738,2.388,2.388,207,7708,1149,29388,0,B22 Sect 60 #15 Concetta Street Denman Prospect,1149,38,0
32773,2.474,2.000,429,1351,1070,65343,0,951443,1070,1,0
22662,0.603,0.603,186,9264,258,44877,1,0025621,258,5,0
25442,2.358,2.000,429,1351,144,49307,1,5360700,144,1,0
33512,2.430,1.000,429,1351,268,66932,0,00071985,268,1,0
27287,2.347,1.000,207,7708,1126,53147,0,Lot 615 #9 Candish Street Googong,1126,7,0
13758,2.367,1.000,429,10105,172,25854,1,Lot 5 #30 Magnolia Street Kirrawee,172,4,0
30324,2.380,2.000,429,10105,2113,58249,0,1761/620,2113,4,0
26222,0.535,0.535,186,49327,258,51727,1,0026141,258,47,0
26142,0.595,0.588,186,9264,258,51627,1,0790208,258,5,0
7668,0.647,0.647,207,7708,804,14892,1,Stage 2A3 Block 1 Section 54 Strathnairn,804,12,0
29297,0.535,,186,49327,258,56347,1,0025473,258,47,0
22807,2.382,2.000,207,7708,689,45047,0,300990,689,52,0
33213,2.435,1.000,429,1351,346,66273,0,2016111,346,42,0
25557,0.540,0.535,186,49327,258,50162,1,0026633,258,47,0
26152,2.366,2.000,1077,20952,2242,51642,1,201936/910.2,2242,3,0
30926,2.387,1.000,430,10485,372,60211,0,5005719/081,372,6,0
17856,2.382,2.382,429,1351,689,34236,1,300836,689,38,0
28647,1.309,1.309,186,9264,258,55197,0,0025742,258,9,0
31372,2.377,1.000,1077,20952,409,61892,0,A029469390,409,3,0
20736,2.380,2.380,207,7708,954,41655,0,30064,954,28,0
32261,0.547,0.547,182,60627,258,63701,0,0026943,258,47,0
26287,2.378,1.000,429,1351,550,51807,1,MMORROW/215,550,1,0
21882,2.365,2.365,430,10485,417,43907,1,2377/J1200,417,6,0
31402,0.161,0.161,429,1351,337,61927,0,1 Aurora Avenue Dunmore NSW 2145,337,2,0
34976,2.445,1.000,429,1351,2803,69931,0,0006-J1020,2803,2,0
20826,2.366,1.000,430,10485,894,41805,0,#PO-BWH241037,894,6,0
25102,2.330,2.330,430,10485,349,48912,1,404057,349,6,0
28967,2.371,2.371,1077,20952,2242,55947,0,202065/910.2,2242,3,0
31447,0.160,,429,10105,1686,61987,0,"Lot 72 #37 Firth Ave, Green Valley NSW 2168",1686,5,0
31963,2.360,1.000,207,7708,954,62983,0,30118,954,23,0
30576,0.607,0.607,429,1351,258,58603,0,0026811,258,1,0
33727,1.682,1.682,182,60627,258,67577,0,0026588,258,47,0
32117,0.525,0.525,186,62407,258,63522,0,0790280,258,5,0
32768,2.474,2.000,429,1351,1070,65338,0,951442,1070,1,0
29864,0.607,0.607,186,9264,233,57114,0,20757,233,5,0
34207,1.674,1.674,186,62407,258,68172,0,0026977,258,9,0
32207,0.540,0.540,182,60627,258,63637,0,0026741,258,47,0
34017,2.463,1.000,429,1351,346,67947,0,2017895/088,346,2,0
20361,2.385,2.385,207,7708,1144,41004,0,B1 Sect 14 #29 Maymuru Way Whitlam,1144,38,0
33657,2.437,1.000,429,1351,346,67492,0,2016425/082,346,2,0
18117,2.382,2.382,207,7708,202,34893,1,154575,202,7,0
27337,2.384,1.000,429,10105,259,53227,1,201938,259,5,0
29734,2.340,2.340,207,7708,689,56919,0,301029,689,33,0
26247,2.376,2.000,1077,20952,2242,51752,0,201779/910.2,2242,3,0
20682,2.383,1.000,429,1351,372,41595,1,5005562/082,372,1,0
28837,2.330,1.000,429,1351,1070,55472,0,951637/779/01,1070,1,0
18735,2.359,2.000,430,10485,349,36072,1,403647,349,6,0
34966,0.321,0.321,429,1351,337,69921,0,3 Celestian Avenue Dunmore NSW,337,2,0
35101,2.439,1.000,429,1351,343,70146,0,2425/820,343,42,0
34536,2.429,2.429,207,7708,1126,69266,0,Lot 1439 Hungerford Street Googong NSW 2620,1126,7,0
30516,2.376,,207,7708,954,58546,0,10970,954,7,0
28712,2.376,,207,7708,954,55327,0,10965,954,7,0
19440,2.362,2.362,207,7708,202,38277,0,188633,202,28,0
34162,2.432,,430,10485,5,68102,0,14979,5,6,0
28792,2.330,2.000,429,1351,1070,55407,0,951639/779/01,1070,1,0
29147,2.371,1.000,1077,20952,561,56202,0,au2-160506/360,561,3,0
22432,0.615,0.614,429,10105,233,44647,1,20743,233,9,0
27782,2.364,1.000,429,10105,2237,53867,1,Lot 306 #9 Dean Close Oakdale,2237,5,0
25637,0.547,0.547,186,49327,258,50252,0,0026436,258,47,0
