idTruckToCust,idJobCustomer,idTruck,idDriver,finished,deleted,ordering,LastUpdated
1220006,872071,296,412,1,0,,2023-12-12 13:00:01
1206091,861496,11,84,1,0,,2023-12-12 13:00:01
1170862,836292,67,92,1,0,,2023-12-12 13:00:01
1195636,854146,135,327,1,0,,2023-12-12 13:00:01
1163227,826532,2,51,1,0,,2023-12-12 13:00:01
1194661,853681,96,159,1,0,,2023-12-12 13:00:01
1209256,849996,262,452,1,0,,2023-12-12 13:00:01
1157577,828102,93,85,1,0,,2023-12-12 13:00:01
1232941,880446,217,54,1,0,,2023-12-12 13:00:01
1187616,846457,61,317,1,0,,2023-12-12 13:00:01
1206911,862541,171,141,1,0,,2023-12-12 13:00:01
1161442,831147,61,317,1,0,,2023-12-12 13:00:01
1187586,848976,54,0,0,0,,2023-12-12 13:00:01
1170457,835217,96,159,1,0,,2023-12-12 13:00:01
1215506,868351,11,84,1,0,,2023-12-12 13:00:01
1224781,875281,102,150,1,0,,2023-12-12 13:00:01
1237201,881446,120,195,1,0,,2023-12-12 13:00:01
1215166,868906,286,198,1,0,,2023-12-12 13:00:01
1233231,880556,138,26,0,0,,2023-12-12 13:00:01
1201471,858156,135,327,1,0,,2023-12-12 13:00:01
1149657,823002,96,159,1,0,,2023-12-12 13:00:01
1155867,827337,29,21,1,0,,2023-12-12 13:00:01
1212066,866281,96,159,1,0,,2023-12-12 13:00:01
1209151,863981,138,189,0,0,,2023-12-12 13:00:01
1232696,859336,60,327,1,0,,2023-12-12 13:00:01
1186117,845407,135,327,0,0,,2023-12-12 13:00:01
1143017,818457,11,84,1,0,,2023-12-12 13:00:01
1181647,844842,291,216,1,0,,2023-12-12 13:00:01
1238876,883641,54,0,0,0,,2023-12-12 13:00:01
1173232,838067,67,92,1,0,,2023-12-12 13:00:01
1227476,877056,61,51,1,0,,2023-12-12 13:00:01
1224036,873956,296,412,1,0,,2023-12-12 13:00:01
1232196,879791,135,327,1,0,,2023-12-12 13:00:01
1213581,867056,296,412,1,0,,2023-12-12 13:00:01
1191076,851356,217,54,1,0,,2023-12-12 13:00:01
1230141,875931,232,352,1,0,,2023-12-12 13:00:01
1206761,862316,67,92,1,0,,2023-12-12 13:00:01
1199131,856426,171,141,1,0,,2023-12-12 13:00:01
1212276,866146,337,95,1,0,,2023-12-12 13:00:01
1239216,884051,58,392,1,0,,2023-12-12 13:00:01
1163127,828217,135,0,1,0,,2023-12-12 13:00:01
1185177,845622,96,159,1,0,,2023-12-12 13:00:01
1183432,846042,138,189,1,0,,2023-12-12 13:00:01
1180627,843512,96,159,1,0,,2023-12-12 13:00:01
1219131,866911,337,95,0,0,,2023-12-12 13:00:01
1227616,877261,96,159,1,0,,2023-12-12 13:00:01
1235121,881636,168,259,1,0,,2023-12-12 13:00:01
1182472,844787,337,95,1,0,,2023-12-12 13:00:01
1238501,867591,111,0,1,0,,2023-12-12 13:00:01
1224916,875381,168,259,1,0,,2023-12-12 13:00:01
1234076,881006,61,51,1,0,,2023-12-12 13:00:01
1191501,807108,296,412,1,0,,2023-12-12 13:00:01
1164587,832597,105,367,1,0,,2023-12-12 13:00:01
1220096,872306,58,392,1,0,,2023-12-12 13:00:01
1144977,819762,286,198,1,0,,2023-12-12 13:00:01
1164087,832247,286,198,1,0,,2023-12-12 13:00:01
1183122,845662,61,317,1,0,,2023-12-12 13:00:01
1164982,832907,63,192,1,0,,2023-12-12 13:00:01
1212836,867226,171,141,0,0,,2023-12-12 13:00:01
1191596,827817,135,327,1,0,,2023-12-12 13:00:01
1233756,880716,96,159,1,0,,2023-12-12 13:00:01
1209711,854836,58,392,1,0,,2023-12-12 13:00:01
1161192,830942,168,259,1,0,,2023-12-12 13:00:01
1170317,835602,17,147,0,0,,2023-12-12 13:00:01
1189511,847622,135,327,0,0,,2023-12-12 13:00:01
1206736,862281,93,85,1,0,,2023-12-12 13:00:01
1236021,882211,296,412,1,0,,2023-12-12 13:00:01
1190366,850786,2,51,0,0,,2023-12-12 13:00:01
1232226,879856,114,387,1,0,,2023-12-12 13:00:01
1180232,843362,63,192,1,0,,2023-12-12 13:00:01
1142022,817517,338,189,1,0,,2023-12-12 13:00:01
1206781,862161,29,13,1,0,,2023-12-12 13:00:01
1177272,839887,17,147,1,0,,2023-12-12 13:00:01
1164927,832832,63,192,1,0,,2023-12-12 13:00:01
1218751,871091,96,159,1,0,,2023-12-12 13:00:01
1150557,822607,347,442,0,0,,2023-12-12 13:00:01
1217756,870646,102,73,1,0,,2023-12-12 13:00:01
1143147,818622,61,317,1,0,,2023-12-12 13:00:01
1183562,846212,53,437,1,0,,2023-12-12 13:00:01
1145517,815327,171,141,1,0,,2023-12-12 13:00:01
1156112,791958,63,192,1,0,,2023-12-12 13:00:01
1179637,842812,11,84,1,0,,2023-12-12 13:00:01
1209026,859121,337,95,1,0,,2023-12-12 13:00:01
1193141,852456,138,24,0,0,,2023-12-12 13:00:01
1224296,873131,120,195,1,0,,2023-12-12 13:00:01
1170502,819957,337,95,1,0,,2023-12-12 13:00:01
1172472,836917,296,412,1,0,,2023-12-12 13:00:01
1166772,834427,135,156,1,0,,2023-12-12 13:00:01
1207121,860801,159,204,1,0,,2023-12-12 13:00:01
1208596,863371,135,327,1,0,,2023-12-12 13:00:01
1219481,870801,129,135,1,0,,2023-12-12 13:00:01
1195726,836837,17,147,1,0,,2023-12-12 13:00:01
1196706,854806,14,120,1,0,,2023-12-12 13:00:01
1207101,860716,159,204,1,0,,2023-12-12 13:00:01
1214541,868111,61,51,1,0,,2023-12-12 13:00:01
1143812,818962,96,159,1,0,,2023-12-12 13:00:01
1171502,830412,138,150,1,0,,2023-12-12 13:00:01
1191886,844412,40,457,0,0,,2023-12-12 13:00:01
1203251,853161,96,159,1,0,,2023-12-12 13:00:01
1201401,858056,105,367,1,0,,2023-12-12 13:00:01
1141457,817252,60,327,1,0,,2023-12-12 13:00:01
1193346,852831,111,0,1,0,,2023-12-12 13:00:01
1166832,834467,17,147,1,0,,2023-12-12 13:00:01
1164727,828447,96,159,1,0,,2023-12-12 13:00:01
1138402,815807,29,21,1,0,,2023-12-12 13:00:01
1192091,851681,53,437,1,0,,2023-12-12 13:00:01
1202601,859166,171,141,1,0,,2023-12-12 13:00:01
1208431,863206,138,189,1,0,,2023-12-12 13:00:01
1210976,865521,171,141,0,0,,2023-12-12 13:00:01
1218106,862456,96,159,1,0,,2023-12-12 13:00:01
1150097,820437,114,111,1,0,,2023-12-12 13:00:01
1154767,826392,63,192,1,0,,2023-12-12 13:00:01
1166432,833922,96,159,1,0,,2023-12-12 13:00:01
1167392,833942,337,95,1,0,,2023-12-12 13:00:01
1201921,858446,63,192,0,0,,2023-12-12 13:00:01
1228216,868886,11,84,1,0,,2023-12-12 13:00:01
1234601,881381,286,198,1,0,,2023-12-12 13:00:01
1205926,861346,138,189,0,0,,2023-12-12 13:00:01
1213646,866661,296,412,1,0,,2023-12-12 13:00:01
1146082,820232,96,159,1,0,,2023-12-12 13:00:01
1192951,852351,17,147,1,0,,2023-12-12 13:00:01
1125538,807343,105,367,1,0,,2023-12-12 13:00:01
1173172,837967,11,84,1,0,,2023-12-12 13:00:01
1234796,880356,17,147,1,0,,2023-12-12 13:00:01
1146537,820637,102,73,1,0,,2023-12-12 13:00:01
1211231,864106,17,147,1,0,,2023-12-12 13:00:01
1173517,821112,2,51,1,0,,2023-12-12 13:00:01
1180557,843352,296,412,1,0,,2023-12-12 13:00:01
1202871,859316,135,327,1,0,,2023-12-12 13:00:01
1218566,870941,6,75,0,0,,2023-12-12 13:00:01
1182932,843542,337,95,1,0,,2023-12-12 13:00:01
1176912,840722,135,0,0,0,,2023-12-12 13:00:01
1213116,865581,171,141,1,0,,2023-12-12 13:00:01
1205576,860786,286,198,1,0,,2023-12-12 13:00:01
1152227,817877,2,51,1,0,,2023-12-12 13:00:01
1219031,871321,42,17,1,0,,2023-12-12 13:00:01
1199421,855961,17,147,1,0,,2023-12-12 13:00:01
1234676,881466,338,189,1,0,,2023-12-12 13:00:01
1147182,819402,296,412,1,0,,2023-12-12 13:00:01
1186877,848157,296,412,1,0,,2023-12-12 13:00:01
1207431,862391,96,159,1,0,,2023-12-12 13:00:01
1216856,870451,54,0,0,0,,2023-12-12 13:00:01
1145382,820087,296,412,1,0,,2023-12-12 13:00:01
1146407,820597,337,95,1,0,,2023-12-12 13:00:01
1155427,824087,159,204,1,0,,2023-12-12 13:00:01
1138077,807938,63,192,1,0,,2023-12-12 13:00:01
1182012,845057,138,189,1,0,,2023-12-12 13:00:01
1179857,842972,217,54,1,0,,2023-12-12 13:00:01
1197346,854941,129,135,1,0,,2023-12-12 13:00:01
1217726,870476,96,159,1,0,,2023-12-12 13:00:01
1174987,836367,53,437,1,0,,2023-12-12 13:00:01
1239306,884166,63,192,1,0,,2023-12-12 13:00:01
1234006,880926,61,51,1,0,,2023-12-12 13:00:01
1213221,865546,171,141,1,0,,2023-12-12 13:00:01
1184807,847107,61,317,1,0,,2023-12-12 13:00:01
1225986,876181,6,75,1,0,,2023-12-12 13:00:01
1168832,835307,67,92,1,0,,2023-12-12 13:00:01
1166192,832852,159,204,1,0,,2023-12-12 13:00:01
1216341,869626,96,159,1,0,,2023-12-12 13:00:01
1210241,864736,102,73,1,0,,2023-12-12 13:00:01
1221426,872931,171,141,1,0,,2023-12-12 13:00:01
1182212,843652,337,95,1,0,,2023-12-12 13:00:01
1199511,856176,96,159,1,0,,2023-12-12 13:00:01
1201926,858616,11,84,1,0,,2023-12-12 13:00:01
1182872,845447,159,204,1,0,,2023-12-12 13:00:01
1203951,860141,338,150,1,0,,2023-12-12 13:00:01
1147367,821137,93,85,1,0,,2023-12-12 13:00:01
1156872,827792,42,17,1,0,,2023-12-12 13:00:01
1176062,839907,105,367,1,0,,2023-12-12 13:00:01
1181442,838032,135,327,1,0,,2023-12-12 13:00:01
1160107,830017,17,147,1,0,,2023-12-12 13:00:01
1179982,843087,96,159,1,0,,2023-12-12 13:00:01
1162022,830122,291,216,1,0,,2023-12-12 13:00:01
1211426,865461,296,412,1,0,,2023-12-12 13:00:01
1197721,851796,17,147,1,0,,2023-12-12 13:00:01
1210651,865026,138,189,0,0,,2023-12-12 13:00:01
1193416,851996,61,317,1,0,,2023-12-12 13:00:01
1219596,871886,93,85,1,0,,2023-12-12 13:00:01
1226676,875906,40,240,1,0,,2023-12-12 13:00:01
1206806,858726,96,159,1,0,,2023-12-12 13:00:01
1167697,832232,11,84,1,0,,2023-12-12 13:00:01
1216381,869751,296,412,1,0,,2023-12-12 13:00:01
1196626,854896,262,452,1,0,,2023-12-12 13:00:01
1158867,801678,17,147,1,0,,2023-12-12 13:00:01
1197666,855131,105,367,1,0,,2023-12-12 13:00:01
1235061,877306,168,259,0,0,,2023-12-12 13:00:01
1203186,859441,108,322,1,0,,2023-12-12 13:00:01
1227656,877301,96,159,0,0,,2023-12-12 13:00:01
1134047,809548,159,204,1,0,,2023-12-12 13:00:01
1156772,826427,337,95,1,0,,2023-12-12 13:00:01
1186442,847712,135,327,1,0,,2023-12-12 13:00:01
1174602,838977,11,84,1,0,,2023-12-12 13:00:01
1190261,849091,96,159,1,0,,2023-12-12 13:00:01
1195566,854056,102,73,1,0,,2023-12-12 13:00:01
1227991,872826,338,189,1,0,,2023-12-12 13:00:01
1208671,863476,135,327,1,0,,2023-12-12 13:00:01
1187946,825442,291,216,1,0,,2023-12-12 13:00:01
1156482,826512,159,204,1,0,,2023-12-12 13:00:01
1236156,882356,96,159,1,0,,2023-12-12 13:00:01
1171732,837107,105,367,1,0,,2023-12-12 13:00:01
1212311,866551,217,54,1,0,,2023-12-12 13:00:01
1214491,868066,286,198,1,0,,2023-12-12 13:00:01
1159072,829337,96,159,1,0,,2023-12-12 13:00:01
1177127,839772,53,437,1,0,,2023-12-12 13:00:01
1141857,816952,63,192,1,0,,2023-12-12 13:00:01
1172392,836637,296,412,1,0,,2023-12-12 13:00:01
1208841,863661,135,327,1,0,,2023-12-12 13:00:01
1161997,821177,291,216,0,0,,2023-12-12 13:00:01
1186597,847872,168,259,1,0,,2023-12-12 13:00:01
1153702,825207,296,412,1,0,,2023-12-12 13:00:01
1174272,838467,337,95,1,0,,2023-12-12 13:00:01
1215436,867236,171,141,1,0,,2023-12-12 13:00:01
1170077,835882,42,17,1,0,,2023-12-12 13:00:01
1197726,839657,17,147,1,0,,2023-12-12 13:00:01
1215156,868896,286,198,1,0,,2023-12-12 13:00:01
1152577,823797,171,141,1,0,,2023-12-12 13:00:01
1223601,854791,14,120,1,0,,2023-12-12 13:00:01
1180092,843267,61,317,1,0,,2023-12-12 13:00:01
1170817,836252,17,0,1,0,,2023-12-12 13:00:01
1203386,859576,135,327,0,0,,2023-12-12 13:00:01
1233751,880711,120,195,1,0,,2023-12-12 13:00:01
1189441,850256,105,367,1,0,,2023-12-12 13:00:01
1160707,830477,337,95,1,0,,2023-12-12 13:00:01
1195766,848182,296,412,1,0,,2023-12-12 13:00:01
1235626,880236,159,204,1,0,,2023-12-12 13:00:01
1221256,864961,60,327,1,0,,2023-12-12 13:00:01
1201701,858391,217,54,1,0,,2023-12-12 13:00:01
1141432,817227,105,367,1,0,,2023-12-12 13:00:01
1151822,820532,60,327,0,0,,2023-12-12 13:00:01
1168537,835042,338,189,1,0,,2023-12-12 13:00:01
1155882,827352,58,392,1,0,,2023-12-12 13:00:01
1141117,817057,286,198,1,0,,2023-12-12 13:00:01
1227666,877311,296,412,1,0,,2023-12-12 13:00:01
1151872,824467,2,51,1,0,,2023-12-12 13:00:01
1186712,847957,96,159,1,0,,2023-12-12 13:00:01
1229831,876881,61,51,1,0,,2023-12-12 13:00:01
1206641,862046,102,73,1,0,,2023-12-12 13:00:01
1206651,862086,63,192,1,0,,2023-12-12 13:00:01
1189201,846557,96,159,1,0,,2023-12-12 13:00:01
1195866,854311,11,84,1,0,,2023-12-12 13:00:01
1141222,817097,171,141,1,0,,2023-12-12 13:00:01
1165062,833047,96,159,1,0,,2023-12-12 13:00:01
1218726,848881,93,85,1,0,,2023-12-12 13:00:01
1232246,879871,168,73,0,0,,2024-02-20 19:15:13
1140362,774962,296,412,1,0,,2023-12-12 13:00:01
1142647,818197,67,92,0,0,,2023-12-12 13:00:01
1236146,882346,96,159,1,0,,2023-12-12 13:00:01
1178917,841562,337,95,1,0,,2023-12-12 13:00:01
1125643,807473,96,159,1,0,,2023-12-12 13:00:01
1173207,838022,11,84,1,0,,2023-12-12 13:00:01
1158137,828897,338,189,0,0,,2023-12-12 13:00:01
1185272,846327,296,412,1,0,,2023-12-12 13:00:01
1224836,860416,29,21,1,0,,2023-12-12 13:00:01
1237898,874371,168,21,1,0,,2023-12-12 13:00:01
1214341,867926,17,147,1,0,,2023-12-12 13:00:01
1163097,827422,60,327,1,0,,2023-12-12 13:00:01
1176167,836887,17,147,1,0,,2023-12-12 13:00:01
1227936,877506,60,327,1,0,,2023-12-12 13:00:01
1224826,875316,105,367,1,0,,2023-12-12 13:00:01
1167442,834522,93,85,1,0,,2023-12-12 13:00:01
1153102,822427,17,147,1,0,,2023-12-12 13:00:01
1211501,865596,286,198,1,0,,2023-12-12 13:00:01
1221101,872406,60,327,1,0,,2023-12-12 13:00:01
1146427,804963,286,198,1,0,,2023-12-12 13:00:01
1152682,817137,327,0,0,0,,2023-12-12 13:00:01
1236056,882246,17,147,1,0,,2023-12-12 13:00:01
1176482,840412,232,352,1,0,,2023-12-12 13:00:01
1147302,821102,17,147,1,0,,2023-12-12 13:00:01
1151202,823997,262,120,1,0,,2023-12-12 13:00:01
1203851,860006,135,327,0,0,,2023-12-12 13:00:01
1218536,870916,337,95,1,0,,2023-12-12 13:00:01
1155627,816077,291,216,1,0,,2023-12-12 13:00:01
1181662,844857,114,111,1,0,,2023-12-12 13:00:01
1200851,857541,102,73,1,0,,2023-12-12 13:00:01
1207281,855806,17,147,1,0,,2023-12-12 13:00:01
1141917,814072,296,412,1,0,,2023-12-12 13:00:01
1170207,835487,96,159,1,0,,2023-12-12 13:00:01
1156932,827827,93,85,1,0,,2023-12-12 13:00:01
1212496,866586,29,21,1,0,,2023-12-12 13:00:01
1140157,816587,159,204,1,0,,2023-12-12 13:00:01
1199096,854881,114,111,1,0,,2023-12-12 13:00:01
1212381,866656,129,135,0,0,,2023-12-12 13:00:01
1153322,825597,60,327,1,0,,2023-12-12 13:00:01
1191716,851706,262,452,1,0,,2023-12-12 13:00:01
1153452,825697,42,17,1,0,,2023-12-12 13:00:01
1229676,866941,96,159,1,0,,2023-12-12 13:00:01
1204021,852941,17,147,1,0,,2023-12-12 13:00:01
1161762,830117,58,392,1,0,,2023-12-12 13:00:01
1155167,826882,67,92,1,0,,2023-12-12 13:00:01
1180757,843857,232,352,1,0,,2023-12-12 13:00:01
1187511,848811,96,159,1,0,,2023-12-12 13:00:01
1139147,816162,42,17,1,0,,2023-12-12 13:00:01
1143212,818672,61,317,1,0,,2023-12-12 13:00:01
1169932,831337,114,452,1,0,,2023-12-12 13:00:01
1190766,851046,63,0,1,0,,2023-12-12 13:00:01
1167712,821312,96,159,1,0,,2023-12-12 13:00:01
1200131,856971,67,92,1,0,,2023-12-12 13:00:01
1150132,823722,42,17,1,0,,2023-12-12 13:00:01
1202151,858791,296,412,1,0,,2023-12-12 13:00:01
1213126,867276,232,352,1,0,,2023-12-12 13:00:01
1212296,866536,93,85,1,0,,2023-12-12 13:00:01
1168852,835347,296,412,1,0,,2023-12-12 13:00:01
1140657,800888,338,189,0,0,,2023-12-12 13:00:01
1232581,879831,96,159,1,0,,2023-12-12 13:00:01
1178052,841462,111,0,1,0,,2023-12-12 13:00:01
1199036,856376,171,141,1,0,,2023-12-12 13:00:01
1197866,851876,286,198,1,0,,2023-12-12 13:00:01
1187921,849251,338,150,1,0,,2023-12-12 13:00:01
1215801,869296,171,141,1,0,,2023-12-12 13:00:01
1150027,823692,171,141,1,0,,2023-12-12 13:00:01
1188356,849436,171,141,1,0,,2023-12-12 13:00:01
1168122,834677,129,135,1,0,,2023-12-12 13:00:01
1175387,839487,286,198,1,0,,2023-12-12 13:00:01
1188461,849536,135,327,0,0,,2023-12-12 13:00:01
1163462,821562,168,259,1,0,,2023-12-12 13:00:01
1230541,877581,6,75,1,0,,2023-12-12 13:00:01
1194226,853551,232,352,0,0,,2023-12-12 13:00:01
1207351,862626,114,111,1,0,,2023-12-12 13:00:01
1142862,818332,53,437,1,0,,2023-12-12 13:00:01
1157042,827997,29,21,1,0,,2023-12-12 13:00:01
1194166,829247,61,317,1,0,,2023-12-12 13:00:01
1195061,853811,286,198,1,0,,2023-12-12 13:00:01
1141687,813857,29,21,1,0,,2023-12-12 13:00:01
1182347,844247,96,159,1,0,,2023-12-12 13:00:01
1208806,863621,135,327,1,0,,2023-12-12 13:00:01
1225386,875756,168,259,0,0,,2023-12-12 13:00:01
1225301,875666,6,75,0,0,,2023-12-12 13:00:01
1155267,827142,40,240,1,0,,2023-12-12 13:00:01
1214226,867811,135,327,1,0,,2023-12-12 13:00:01
1223731,873511,58,392,1,0,,2023-12-12 13:00:01
1192821,852526,159,204,1,0,,2023-12-12 13:00:01
1140882,816857,42,17,1,0,,2023-12-12 13:00:01
1223216,872631,114,120,1,0,,2023-12-12 13:00:01
1207756,859086,286,198,1,0,,2023-12-12 13:00:01
1196976,850471,53,437,1,0,,2023-12-12 13:00:01
1172152,837337,51,65,1,0,,2023-12-12 13:00:01
1170607,832537,53,437,1,0,,2023-12-12 13:00:01
1234421,881221,232,352,1,0,,2023-12-12 13:00:01
1154252,818307,102,73,1,0,,2023-12-12 13:00:01
1171497,833657,138,150,1,0,,2023-12-12 13:00:01
1142387,817907,67,92,1,0,,2023-12-12 13:00:01
1159557,827452,138,51,1,0,,2023-12-12 13:00:01
1180277,843607,171,141,1,0,,2023-12-12 13:00:01
1144707,814237,96,159,1,0,,2023-12-12 13:00:01
1199486,856141,286,198,1,0,,2023-12-12 13:00:01
1154152,825952,61,51,1,0,,2023-12-12 13:00:01
1227741,877391,232,352,1,0,,2023-12-12 13:00:01
1183317,845927,138,189,1,0,,2023-12-12 13:00:01
1152927,825487,62,74,1,0,,2023-12-12 13:00:01
1198656,855976,337,95,1,0,,2023-12-12 13:00:01
1169352,835497,232,352,1,0,,2023-12-12 13:00:01
1191461,851026,296,412,1,0,,2023-12-12 13:00:01
1210446,863116,11,84,1,0,,2023-12-12 13:00:01
1189131,850076,296,412,0,0,,2023-12-12 13:00:01
1226806,874431,262,452,1,0,,2023-12-12 13:00:01
1221901,873361,6,75,1,0,,2023-12-12 13:00:01
1215891,869341,14,120,1,0,,2023-12-12 13:00:01
1159087,829352,54,0,0,0,,2023-12-12 13:00:01
1207701,833107,42,17,1,0,,2023-12-12 13:00:01
1234736,881521,61,51,1,0,,2023-12-12 13:00:01
1177147,839982,102,73,1,0,,2023-12-12 13:00:01
1147582,821442,159,204,1,0,,2023-12-12 13:00:01
1181447,836382,11,84,1,0,,2023-12-12 13:00:01
1171697,836652,40,457,1,0,,2023-12-12 13:00:01
1209286,864356,114,111,1,0,,2023-12-12 13:00:01
1158032,828807,171,141,1,0,,2023-12-12 13:00:01
1234481,881281,232,352,1,0,,2023-12-12 13:00:01
1189456,845792,135,327,1,0,,2023-12-12 13:00:01
1181317,844212,96,159,1,0,,2023-12-12 13:00:01
1219191,871416,96,159,1,0,,2023-12-12 13:00:01
1189861,846072,17,147,1,0,,2023-12-12 13:00:01
1216871,870516,105,367,1,0,,2023-12-12 13:00:01
1186987,848222,168,259,1,0,,2023-12-12 13:00:01
1198786,855666,93,0,1,0,,2023-12-12 13:00:01
1209921,838752,17,147,1,0,,2023-12-12 13:00:01
1141522,817317,129,135,1,0,,2023-12-12 13:00:01
1213741,865961,40,457,1,0,,2023-12-12 13:00:01
1233876,880786,168,259,1,0,,2023-12-12 13:00:01
1213616,867141,337,95,1,0,,2023-12-12 13:00:01
1151642,824237,29,21,1,0,,2023-12-12 13:00:01
1173992,838727,171,141,1,0,,2023-12-12 13:00:01
1225036,868071,129,135,0,0,,2023-12-12 13:00:01
1234336,881186,232,352,1,0,,2023-12-12 13:00:01
1214006,866811,296,412,1,0,,2023-12-12 13:00:01
1146587,813067,67,92,0,0,,2023-12-12 13:00:01
1199926,856936,105,367,1,0,,2023-12-12 13:00:01
1219201,871426,217,54,1,0,,2023-12-12 13:00:01
1145702,818797,262,120,1,0,,2023-12-12 13:00:01
1203911,860091,11,84,1,0,,2023-12-12 13:00:01
1153437,825682,42,17,1,0,,2023-12-12 13:00:01
1162747,831847,171,141,0,0,,2023-12-12 13:00:01
1223051,874281,286,198,1,0,,2023-12-12 13:00:01
1227181,876411,262,452,1,0,,2023-12-12 13:00:01
1181902,844982,135,327,1,0,,2023-12-12 13:00:01
1193371,852936,61,317,1,0,,2023-12-12 13:00:01
1210141,863006,102,73,0,0,,2023-12-12 13:00:01
1199666,856706,29,13,1,0,,2023-12-12 13:00:01
1193451,852981,96,159,1,0,,2023-12-12 13:00:01
1237996,883351,171,141,0,0,,2023-12-12 13:00:01
1145577,818757,58,372,1,0,,2023-12-12 13:00:01
1212331,866541,108,322,1,0,,2023-12-12 13:00:01
1174977,835597,96,159,1,0,,2023-12-12 13:00:01
1180452,843787,171,141,1,0,,2023-12-12 13:00:01
1207381,862231,96,159,1,0,,2023-12-12 13:00:01
1178147,841982,58,392,1,0,,2023-12-12 13:00:01
1206521,861796,96,159,1,0,,2023-12-12 13:00:01
1205981,861411,63,192,1,0,,2023-12-12 13:00:01
1147592,821452,105,367,1,0,,2023-12-12 13:00:01
1132162,811462,105,367,1,0,,2023-12-12 13:00:01
1171132,836587,262,120,1,0,,2023-12-12 13:00:01
1198851,856261,61,51,1,0,,2023-12-12 13:00:01
1217531,870206,296,412,1,0,,2023-12-12 13:00:01
1179047,842382,232,352,1,0,,2023-12-12 13:00:01
1205966,861396,102,73,1,0,,2023-12-12 13:00:01
1229671,866921,17,147,1,0,,2023-12-12 13:00:01
1188766,849686,286,198,1,0,,2023-12-12 13:00:01
1153387,825637,53,437,1,0,,2023-12-12 13:00:01
1218851,868891,262,452,1,0,,2023-12-12 13:00:01
1189581,847497,135,327,1,0,,2023-12-12 13:00:01
1175072,839122,51,65,1,0,,2023-12-12 13:00:01
1163257,830687,102,73,0,0,,2023-12-12 13:00:01
1199831,851786,296,412,1,0,,2023-12-12 13:00:01
1215976,869431,217,54,1,0,,2023-12-12 13:00:01
1145537,815347,171,141,1,0,,2023-12-12 13:00:01
1133377,811192,286,198,1,0,,2023-12-12 13:00:01
1173842,838582,262,120,0,0,,2023-12-12 13:00:01
1232136,879741,135,327,1,0,,2023-12-12 13:00:01
1213576,867051,96,159,1,0,,2023-12-12 13:00:01
1180147,843187,17,147,1,0,,2023-12-12 13:00:01
1158202,828947,2,51,0,0,,2023-12-12 13:00:01
1174532,838912,102,73,1,0,,2023-12-12 13:00:01
1185397,839792,42,17,1,0,,2023-12-12 13:00:01
1161122,829112,337,95,1,0,,2023-12-12 13:00:01
1229971,878596,93,85,1,0,,2023-12-12 13:00:01
1205261,858991,17,147,1,0,,2023-12-12 13:00:01
1149602,823147,61,51,1,0,,2023-12-12 13:00:01
1158352,828147,337,95,1,0,,2023-12-12 13:00:01
1216461,869801,61,317,1,0,,2023-12-12 13:00:01
1177992,840822,61,317,1,0,,2023-12-12 13:00:01
1220441,872421,338,189,0,0,,2023-12-12 13:00:01
1235876,882051,60,327,0,0,,2023-12-12 13:00:01
1205176,861096,135,327,1,0,,2023-12-12 13:00:01
1190941,851211,262,452,0,0,,2023-12-12 13:00:01
1197731,852791,17,147,1,0,,2023-12-12 13:00:01
1199171,835892,171,141,1,0,,2023-12-12 13:00:01
1203311,859051,96,159,1,0,,2023-12-12 13:00:01
1211896,866011,63,192,1,0,,2023-12-12 13:00:01
1155887,827357,61,317,0,0,,2023-12-12 13:00:01
1218411,865101,29,21,1,0,,2023-12-12 13:00:01
1232241,879866,67,92,1,0,,2023-12-12 13:00:01
1151757,824372,217,54,1,0,,2023-12-12 13:00:01
1155272,827147,40,240,1,0,,2023-12-12 13:00:01
1227726,877376,347,0,1,0,,2023-12-12 13:00:01
1210166,863386,102,73,1,0,,2023-12-12 13:00:01
1176967,840777,138,150,1,0,,2023-12-12 13:00:01
1142182,817677,11,84,1,0,,2023-12-12 13:00:01
1181762,844862,262,120,1,0,,2023-12-12 13:00:01
1209271,864341,114,111,1,0,,2023-12-12 13:00:01
1187176,848396,61,317,1,0,,2023-12-12 13:00:01
1201731,858426,54,0,0,0,,2023-12-12 13:00:01
1160387,828277,63,192,1,0,,2023-12-12 13:00:01
1190926,851196,29,21,1,0,,2023-12-12 13:00:01
1200611,857661,2,8,1,0,,2023-12-12 13:00:01
1184987,816827,296,412,1,0,,2023-12-12 13:00:01
1213191,866841,11,84,1,0,,2023-12-12 13:00:01
1149167,822647,111,0,1,0,,2023-12-12 13:00:01
1150067,823702,105,367,1,0,,2023-12-12 13:00:01
1165867,833527,96,159,1,0,,2023-12-12 13:00:01
1231141,879356,168,259,1,0,,2023-12-12 13:00:01
1142972,818372,11,84,1,0,,2023-12-12 13:00:01
1222331,873706,105,367,1,0,,2023-12-12 13:00:01
1179532,842752,58,392,0,0,,2023-12-12 13:00:01
1177587,840072,296,412,1,0,,2023-12-12 13:00:01
1097148,789873,105,367,1,0,,2023-12-12 13:00:01
1191846,852156,61,317,1,0,,2023-12-12 13:00:01
1139962,816407,67,92,1,0,,2023-12-12 13:00:01
1142962,818362,93,85,1,0,,2023-12-12 13:00:01
1172442,836872,96,159,1,0,,2023-12-12 13:00:01
1147667,821537,159,204,1,0,,2023-12-12 13:00:01
1154467,826187,296,412,1,0,,2023-12-12 13:00:01
1216231,869591,96,159,1,0,,2023-12-12 13:00:01
